1 3880.0 0.0 1.0 25.777335856233208 25.771959148585946 0.7197107236409844 937.0 0.0 937.0 0.0 0.0 0.027920291206779288 0.027926116112925527 3.5985536182049622 0.13960145603389798 0.1396305805646292
2 3376.0 0.0 1.0 29.624358238897003 29.847412610401015 0.8275486768613031 1875.0 156.0 1660.0 59.0 0.11466666666666667 0.027934737697531808 0.027725977044084714 3.6630404079450654 0.12364961220106589 0.12272555935614317
3 2861.0 0.0009510223490252021 0.9990489776509749 34.93316514943214 35.546104504065184 0.9361021983048697 2696.0 391.0 2143.0 162.0 0.2051186943620178 0.026796947665650803 0.026334874421972555 3.7185217335098337 0.10644674530931475 0.10461123055226966
4 2396.0 0.0016289939344249031 0.998371006065575 41.76349711032773 42.918813053030725 1.0441539191955815 3355.0 729.0 2402.0 224.0 0.284053651266766 0.025001592094579934 0.024328583316258517 3.738021578754189 0.08950451560316798 0.08709517605101214
5 2067.4 0.012732670547025721 0.9872673294529744 48.30852716032668 50.012348991235875 1.099193810498237 3810.0 1109.0 2485.0 216.0 0.34776902887139105 0.02275361877314588 0.02197844797673588 3.584573612662097 0.07420167459805985 0.07167377027802183
6 1846.8333333333333 0.015801157282885864 0.9841988427171141 54.15725614718212 56.411066207817875 1.1699366665228594 4341.0 1433.0 2631.0 277.0 0.39391845196959224 0.021602583841089467 0.020739488635311786 3.5398072192551435 0.0653616425772214 0.06275022716667904
7 1665.4285714285713 0.025979774404195476 0.9740202255958046 60.0254033972714 62.835148911466 1.2019405285436557 4694.0 1711.0 2712.0 271.0 0.4222411589262889 0.02002386423942455 0.01912847425948136 3.4683713060266177 0.057781724232182016 0.055197948379393715
8 1435.0 0.03759143070054176 0.9624085692994582 69.85030277465951 73.5699303825653 1.3464747807591884 5179.0 2079.0 2801.0 299.0 0.45916200038617494 0.019276577584824244 0.01830197165822353 3.6334623792856635 0.05201784723836331 0.04938787301267756
9 1328.7777777777778 0.06261160696044964 0.9373883930395502 75.46724797314026 79.60610563361575 1.406136299052156 5622.0 2545.0 2769.0 308.0 0.5074706510138741 0.018632404610177615 0.017663674009175224 3.454406903230937 0.0457735904780893 0.04339374317756129
10 1218.5 0.07144914913475911 0.9285508508652409 82.34628510430902 87.16408951596827 1.4862245934397527 6056.0 2878.0 2835.0 343.0 0.5318692206076618 0.018048471665201828 0.017050881867669593 3.471377243562796 0.042155845150337524 0.03982577300858339
11 1139.0 0.09268873589393989 0.9073112641060601 87.857001265881 93.19733546100043 1.5563322645477555 6525.0 3295.0 2864.0 366.0 0.5610727969348659 0.017714379527225595 0.01669932146503289 3.4125248846356286 0.038841809252154295 0.03661612070512082
12 1092.0 0.11611546581264837 0.8838845341873518 91.36346852133667 96.99599432224703 1.5784635777609066 6933.0 3719.0 2851.0 363.0 0.5887783066493582 0.017276747515253085 0.01627349241368486 3.2411462018493222 0.03547529723099772 0.03341525827428867
13 1012.0 0.13377554665108232 0.8662244533489177 99.43008026166986 105.72574571719217 1.6618944555089576 7302.0 4082.0 2847.0 373.0 0.6101068200493016 0.016714202091915792 0.015718919211545605 3.2294100144829736 0.03247920554810119 0.030545161848480922
14 987.3571428571429 0.14911562012956203 0.8508843798704381 101.21751693832269 107.80007516175104 1.6751074591399995 7741.0 4460.0 2888.0 393.0 0.6269215863583516 0.016549580643839868 0.015539019398887681 3.1111405311239513 0.030737174999261613 0.028860281650599694
15 929.9333333333333 0.18431275352336562 0.8156872464766344 107.66400298599685 114.68733352987074 1.780337992335385 8299.0 5044.0 2845.0 410.0 0.6571876129654175 0.016536056090789623 0.015523405571825327 3.0420376942782594 0.02825491909931974 0.02652461785142079
16 888.8125 0.19119928151821225 0.8088007184817877 112.29709638336676 119.86532383452932 1.8038090261165278 8585.0 5257.0 2901.0 427.0 0.662085032032615 0.016062828730304596 0.015048630983608197 3.0426221307770884 0.027094397172924195 0.025383672553851704
17 870.4705882352941 0.22066642031284062 0.7793335796871594 115.00944993146528 122.77188443231935 1.8509437456775362 9175.0 5822.0 2886.0 467.0 0.685449591280654 0.01609384052163125 0.01507628358264639 2.9060049287222385 0.025267531758946256 0.02366995458413963
18 851.4444444444445 0.23086534268542117 0.7691346573145785 117.96417595203475 126.04063109033224 1.8562689338477572 9497.0 6110.0 2899.0 488.0 0.6947457091713173 0.015735869969562048 0.014727543949834597 2.8247999976324283 0.02394625296056844 0.022411820483570242
19 837.7894736842105 0.2607725488636088 0.7392274511363911 119.2201174972508 127.32450376726752 1.8870134835198709 10052.0 6697.0 2868.0 487.0 0.714683645045762 0.01582797872652143 0.014820505304847556 2.683743715500017 0.022510829311688133 0.021077982918398394
