1 1.0 0.0 1.0 4.4692178967168184e-08 2.9802322387695575e-09 1.0 0.0 1.0 0.0 0.0 6.66835295938222
2 1.0 0.0 1.0 7.447965714708625e-08 4.55975532531739e-09 3.06 0.356 2.0 0.704 0.30545714285714276 6.122148651023664
3 1.0 0.0 1.0 9.109757312903636e-08 5.296866099039746e-09 5.332 0.734 3.0 1.598 0.4147404761904778 5.814497485610214
4 1.0 0.0 1.0 1.1199864904284419e-07 6.139278411865236e-09 8.24 1.358 4.0 2.882 0.498963691863689 5.481564701299838
5 1.0 0.0 1.0 1.2660143972878338e-07 6.7543983459472816e-09 11.332 2.018 5.0 4.314 0.5486088078588081 5.335167088476357
6 1.0 0.0 1.0 1.447276095921318e-07 7.454554239908857e-09 15.008 3.044 6.0 5.964 0.5924543451388664 5.15074785033562
7 1.0 0.0 1.0 1.6251428734574975e-07 8.026191166469033e-09 18.852 4.016 7.0 7.836 0.6226884629913925 4.938760337663901
8 1.0 0.0 1.0 1.789055182891281e-07 8.592009544372559e-09 23.064 4.906 8.0 10.158 0.6486604631258527 4.802540260657061
9 1.0 0.0 1.0 1.9760387572337995e-07 9.201632605658647e-09 27.788 6.592 9.0 12.196 0.6719960905935749 4.656605328196979
10 1.0 0.0 1.0 2.123537066971539e-07 9.641647338867195e-09 32.352 7.8 10.0 14.552 0.6878174880336247 4.540371575720848
11 1.0 0.0 1.0 2.2853210691998293e-07 1.0206482627175051e-08 37.672 9.278 11.0 17.394 0.704889625100782 4.466104463277318
12 1.0 0.0 1.0 2.4616629246844806e-07 1.073330640792846e-08 43.218 11.118 12.0 20.1 0.7202039348193943 4.360185263506043
13 1.0 0.0 1.0 2.6432598877941356e-07 1.115248753474307e-08 48.648 12.898 13.0 22.75 0.7308381725863249 4.219217181875405
14 1.0 0.0 1.0 2.8012983551204665e-07 1.1642490114484505e-08 54.692 14.778 14.0 25.914 0.7419815550784978 4.156105005096407
15 1.0 0.0 1.0 2.985923207732176e-07 1.214623451232911e-08 61.134 17.502 15.0 28.632 0.7529526922691131 4.067832180303872
16 1.0 0.0 1.0 3.1774727015294164e-07 1.2614950537681572e-08 67.726 19.612 16.0 32.114 0.7623576112335676 3.970120823259821
17 1.0 0.0 1.0 3.358799049319027e-07 1.30632344414206e-08 74.516 22.58 17.0 34.936 0.7706707046424891 3.889257514250244
18 1.0 0.0 1.0 3.5422336553454326e-07 1.3517671161227742e-08 81.644 25.094 18.0 38.55 0.7781446573619942 3.8161432803363504
19 1.0 0.0 1.0 3.708754127086054e-07 1.3976975491172397e-08 89.108 28.286 19.0 41.822 0.785585824328839 3.768644405164174
20 1.0 0.0 1.0 3.927043105964339e-07 1.4462769031524671e-08 97.058 31.934 20.0 45.124 0.7928841215712941 3.6828648530898014
