1 1485.0 0.0 1.0 6.73365904111081e-08 6.73365904111081e-08 2.980232238769448e-09 1485.0 0.0 1485.0 0.0 0.0 0.04425873393016076 0.04425873393016076
2 1091.5 0.01282645299597269 0.9862573717900293 9.153862709484443e-08 8.999183766810967e-08 4.535100341592117e-09 3321.0 316.0 2153.0 852.0 0.3517012947907257 0.04954302337190657 0.05039457420924761
3 886.3333333333334 0.06100669567109695 0.9378636992210391 1.128791252930396e-07 1.1005913270370026e-07 5.641569025469312e-09 5029.0 634.0 2494.0 1901.0 0.5040763571286538 0.04997885136710202 0.0512594356041081
4 775.0 0.12573789374791416 0.8732849826791879 1.289552639270282e-07 1.251411411361908e-07 6.43784818226676e-09 6693.0 1117.0 2709.0 2867.0 0.5952487673688929 0.04992311276187794 0.05144469775339882
5 710.0 0.1954980358049176 0.8030927509846529 1.4075747914359915e-07 1.3616289380385916e-07 7.012874266008248e-09 8348.0 1505.0 2853.0 3990.0 0.6582414949688549 0.04982239173844393 0.05150356363687599
6 652.1666666666666 0.24936643022559382 0.7498790459969319 1.533378870050958e-07 1.4796138048895958e-07 7.638821807175627e-09 10025.0 2085.0 2936.0 5004.0 0.7071321695760598 0.049816923634285956 0.05162713257967753
7 625.1428571428571 0.3085675100619541 0.6900577323426395 1.5983396322199296e-07 1.538703404117934e-07 8.063106496354948e-09 11835.0 2650.0 3023.0 6162.0 0.7445711871567385 0.050446765717472204 0.05240195397486071
8 599.375 0.35395230737829925 0.6443776940611959 1.6676959829604895e-07 1.6035346507379036e-07 8.389555558442226e-09 13488.0 3199.0 3093.0 7196.0 0.770685053380783 0.0503062647158813 0.052319141058670464
9 580.1111111111111 0.4014447291473042 0.5968306328144217 1.722409156996523e-07 1.6536547602800413e-07 8.695859707403517e-09 15228.0 3870.0 3117.0 8241.0 0.795311268715524 0.05048660866717089 0.05258570238645762
10 559.7 0.4376098060021774 0.5609536807967965 1.7855441878829913e-07 1.7125881552717385e-07 9.008469993837866e-09 16912.0 4361.0 3143.0 9408.0 0.8141556291390728 0.05045223778258128 0.052601496548412605
11 542.6363636363636 0.47545767044355985 0.523205980817342 1.841762011825283e-07 1.7656615058923247e-07 9.228008327236461e-09 18478.0 5194.0 3125.0 10159.0 0.8308799653642169 0.050104238593188376 0.0522637453240101
12 533.1666666666666 0.5071969882195515 0.49108692502131196 1.873834105324402e-07 1.7953108317965252e-07 9.380159599466518e-09 20130.0 5677.0 3145.0 11308.0 0.8437655240933929 0.050058644854489964 0.05224810898110615
13 524.3076923076923 0.5388728460720436 0.4593652530419371 1.9060771207046202e-07 1.8246788899423368e-07 9.561576430925618e-09 21856.0 6558.0 3135.0 12163.0 0.8565611273792094 0.05016363885313826 0.052401419688851564
14 515.5 0.5622158624611272 0.43611885971359754 1.9383628316495827e-07 1.8549069459658725e-07 9.729849854123961e-09 23555.0 7183.0 3149.0 13223.0 0.8663128847378476 0.0501962258832815 0.052454652106860865
15 508.4 0.5917661077304016 0.4065318235431018 1.9657647846534978e-07 1.879315963819691e-07 9.89316547761398e-09 25310.0 8232.0 3103.0 13975.0 0.8774002370604504 0.05032731054523308 0.05264237450261541
16 504.875 0.6142831762720209 0.38397851443580616 1.9795309700033165e-07 1.891127502716853e-07 1.0035013675337658e-08 27194.0 9019.0 3105.0 15070.0 0.8858204015591674 0.05069389581371816 0.053063654676488194
17 498.2352941176471 0.639530559622172 0.3585789144832364 2.0048015151120558e-07 1.9144192214564235e-07 1.0168053551287598e-08 28886.0 10156.0 3041.0 15689.0 0.8947240877933947 0.05071850492251482 0.05311299342028177
18 491.72222222222223 0.6569054216519158 0.3411749426011508 2.0318314743997038e-07 1.9396010165416844e-07 1.0286474561546325e-08 30546.0 10950.0 3022.0 16574.0 0.9010672428468539 0.05062661294084649 0.053033971800484754
19 489.1578947368421 0.6766933350353839 0.32126171108964197 2.042888390935804e-07 1.9496079003060595e-07 1.0325549971626226e-08 32198.0 11838.0 2987.0 17373.0 0.9072302627492391 0.050543877078357224 0.05296218778147784
20 481.0 0.6940553730348754 0.3041813843029557 2.0770662782948737e-07 1.9821394314567604e-07 1.0464269432558921e-08 33770.0 13215.0 2930.0 17625.0 0.9132366005330175 0.05038004584595806 0.05279280189117813
21 476.9047619047619 0.7109511576692528 0.28704975666575616 2.0946982488670229e-07 1.9981562498639746e-07 1.0545926030239177e-08 35431.0 14218.0 2878.0 18335.0 0.9187716971014084 0.0503458005750625 0.0527782851363956
22 475.95454545454544 0.7251582821780741 0.2728337388733044 2.099437940185013e-07 2.0018068972716145e-07 1.0612501848400146e-08 37281.0 15329.0 2859.0 19093.0 0.9233121429146214 0.050549252470234576 0.053014613261971356
