1 1509.0 0.0 0.9993373094764745 6.624593066177913e-08 6.62597554634169e-08 2.978257267106909e-09 1508.0 0.0 1508.0 0.0 0.0 0.04495758814699884 0.044948207947299985 1.4891286335534967e-08 0.2247879407350006
2 1022.5 0.0024810859777138886 0.9965377071330143 9.805672900988149e-08 9.888917633619689e-08 3.867068709066915e-09 2650.0 342.0 2039.0 269.0 0.23056603773584905 0.03943705595846684 0.03910507552333038 1.4849569009736393e-08 0.15143855153724284
3 759.3333333333334 0.008374578268686629 0.9911919583589683 1.3163338169660644e-07 1.345104463127873e-07 4.378425086859782e-09 3346.0 662.0 2259.0 425.0 0.3248655110579797 0.03326227002927981 0.03255081822179297 1.4769911145552521e-08 0.11220490543648545
4 602.75 0.03061323453552193 0.9677271437993579 1.6552125595696098e-07 1.702230697758291e-07 4.882711861433367e-09 3949.0 983.0 2333.0 633.0 0.40921752342365153 0.02949900200553683 0.02868419579005084 1.4420258161416022e-08 0.08712027997881791
5 513.0 0.04577624848885499 0.9522727538671182 1.9456697293939636e-07 2.014095515087118e-07 5.216445142276405e-09 4489.0 1316.0 2443.0 730.0 0.45578079750501227 0.026810537592632546 0.025899690968979552 1.4189969805883142e-08 0.07293103033628955
6 448.6666666666667 0.05400261759707999 0.9437633895791464 2.228350379334547e-07 2.3178992447263298e-07 5.47326945339544e-09 4939.0 1564.0 2542.0 833.0 0.48532091516501313 0.024561978691295058 0.02361306025638599 1.4063170396970904e-08 0.06311022955541934
7 400.85714285714283 0.0762629559041237 0.9212274366054071 2.504461853569628e-07 2.6127386695086056e-07 5.855442052955973e-09 5501.0 1884.0 2587.0 1030.0 0.5297218687511361 0.023380040884272875 0.02241112791451601 1.3727358529052244e-08 0.05481160956588952
8 366.75 0.10737310305743741 0.8905686042747147 2.72828632625581e-07 2.8532969204297154e-07 6.084835091348609e-09 5985.0 2202.0 2616.0 1167.0 0.562907268170426 0.0223027731099587 0.021325628776244616 1.327050632647745e-08 0.04864044583139247
9 337.77777777777777 0.1255903574928657 0.8714458776371272 2.9554743372022034e-07 3.097016568782423e-07 6.323325956302083e-09 6447.0 2522.0 2650.0 1275.0 0.5889561036140841 0.021395299822796136 0.02041747538595852 1.2985555494384873e-08 0.04393729741087055
10 313.5 0.14488605533107268 0.8519027694934701 3.196609449932399e-07 3.3571630594305687e-07 6.514901146210418e-09 6834.0 2811.0 2675.0 1348.0 0.6085747731928592 0.020380660347319543 0.019405971741257796 1.2694340489707442e-08 0.039711890640803486
11 292.27272727272725 0.15810196021349726 0.8384602502191787 3.4211610773594586e-07 3.59811860321373e-07 6.754103418839125e-09 7269.0 3088.0 2701.0 1480.0 0.6284220663089833 0.019742138023071742 0.018771208410991693 1.2494031343149821e-08 0.03651985703284407
