1 64088.0 0.0 1.0 31.20685541777991 31.20685541777991 31.20685541777991 1.4840243327268474 7.420121663638438 10.388170329099953 0.04755443356466265 0.04755443356466265 0.04755443356466265 0.04755406361844286 0.23777216782344787 0.23777216782344787 0.4774964024525782 0.23777031809234894 0.33288103495302374 0.33288103495302374 31913.0 0.0 31913.0 0.0 0.0
2 45217.0 0.0164574437030435 0.9835425562969564 44.23087077561957 44.23087077561957 44.2307184706614 2.2858605049883365 7.315679298763292 10.241951018272653 0.05168020581336423 0.05168020581336423 0.05168038377003907 0.051679350098324084 0.16539758703542765 0.16539758703542765 0.33135175459813815 0.16539507991773383 0.23155662184969014 0.23155662184969014 69363.0 6572.0 44398.0 18393.0 0.3599181119617087
3 36668.0 0.07244342504639295 0.9275565749536071 54.542324711194986 54.54194544466631 54.54157186280496 2.842660651613389 6.885813226125741 9.640138516577917 0.05211843585079027 0.05211879826504015 0.052119155252141953 0.05211726921508715 0.1262471532445042 0.12624803112517338 0.2534153228030219 0.12624502725788195 0.17674601454234032 0.1767472435752772 104929.0 14658.0 50833.0 39438.0 0.5155486090594592
4 32052.75 0.13706591563601855 0.8629340843639814 62.39621541457445 62.39621541457445 62.39556735749696 3.277235081480162 6.437517756777982 9.012524859489229 0.05252297851248632 0.05252297851248632 0.05252352403021134 0.05252174224722806 0.10317160606626011 0.10317160606626011 0.20608386837960244 0.1031700362917665 0.14444024849276502 0.14444024849276502 140990.0 23589.0 55390.0 62011.0 0.6071352578197036
5 29182.6 0.20471056787355496 0.795289432126445 68.5352289021581 68.53494145294607 68.53319960677726 3.6046921020203895 5.931141846330324 8.303598584860936 0.052596192640816906 0.05259641323973783 0.05259775003506361 0.05259601474235958 0.08654150487769888 0.08654186785002886 0.17291963737102098 0.0865429345661789 0.12115810682875629 0.12115861499001826 176486.0 34175.0 58078.0 84233.0 0.6709200729802931
6 27237.833333333332 0.2689654296131562 0.7310345703868438 73.42945800560433 73.42920111272578 73.42511522460082 3.881763224577758 5.461172350939672 7.645641291314241 0.05286384143379475 0.05286402637853324 0.05286696810354052 0.05286197042752885 0.07437304454191751 0.07437330473684282 0.14835882706193948 0.07437397185797376 0.1041222623586668 0.10412262663156223 212857.0 45545.0 59894.0 107418.0 0.7186186030997336
7 25708.571428571428 0.324916699279102 0.6750833007208981 77.79536102237743 77.79536102237743 77.79217046432801 4.1057790378872765 5.040318615409802 7.056446061572617 0.052776656396083435 0.052776656396083435 0.0527788209710642 0.05277437065047871 0.06478944951434804 0.06478944951434804 0.12931282188520088 0.06478811082666908 0.09070522932007302 0.09070522932007302 247925.0 57930.0 60871.0 129124.0 0.7544781688010487
8 24810.875 0.37374750736570156 0.6262524926342984 80.608505502374 80.60840123178305 80.60386836021983 4.250229757388759 4.644905435750973 6.5028676100504255 0.05272681500420058 0.05272688320870626 0.05272984837891925 0.05272327629144843 0.05762301889611606 0.0576230934340816 0.1157747082198118 0.05762277695414431 0.08067222645455087 0.08067233080770261 283074.0 69672.0 61873.0 151529.0 0.7814246451457922
9 23952.88888888889 0.42076934073961314 0.5792306592603869 83.49493430374434 83.49493430374434 83.49395010807416 4.418359017188288 4.316254441479738 6.042756218070843 0.05291768960635191 0.05291768960635191 0.0529183133804208 0.0529157817070691 0.05169480612773145 0.05169480612773145 0.10337526744016154 0.05169289453312884 0.07237272857881458 0.07237272857881458 319612.0 83656.0 62444.0 173512.0 0.8046256085503674
10 23185.7 0.4605408959606576 0.5394591040393425 86.25977152906893 86.25968231200666 86.25550186700531 4.56423415744501 4.027040038888817 5.6378560544436835 0.05291266225887111 0.052912716985623595 0.052915281444683514 0.05291043076884585 0.046685030200105886 0.046685078485714356 0.09319483270960842 0.04668606865021352 0.0653590422801406 0.06535910987999245 355095.0 97564.0 62661.0 194870.0 0.8235373632408228
11 22656.727272727272 0.4960273853837741 0.5039726146162258 88.27224689175466 88.27216339281465 88.26877880100479 4.6661666989131705 3.753273302136872 5.254582622991079 0.05286108446559808 0.0528611344682756 0.05286316138385336 0.05285765316565208 0.04251929042589555 0.04251933064600056 0.08507852119050453 0.04251841801543125 0.059527006596247635 0.05952706290439465 390217.0 112510.0 62774.0 214933.0 0.8391305350612608
