Nodes;p_a;p{cycle_failure};p{cycle_success};p{rts_collision};p{rts_success};p{wait};idle_time;backoff_time;rts_time;cts_time;out_time;data_time;wait_time;Cycle_time;time_between_tx;time_w/o_tx;tau;tau_data
17;1.0;0.2095641877631172;0.7904358122368826;0.6757487397834515;0.32425126021654854;0.0;0.9999999999998513;28.459301014194274;2.4395701118323525;0.7904358122367633;1.6491342995955884;0.7904358122367633;0.0;35.91931286233236;75.00000000000031;2333.132648534229;0.06791806182881259;0.022005872307921365
18;1.0;0.23238212219307963;0.7676178778069204;0.6937318984233372;0.306268101576663;0.0;0.9999999999998511;29.74503595054464;2.508334147611095;0.7676178778068043;1.740716269804291;0.7676178778068042;0.0;37.29694000138029;75.00000000000037;2436.431416526159;0.06725308155356086;0.02058125620435339
19;1.0;0.2565672551173229;0.7434327448826773;0.710884041690528;0.289115958309472;0.0;0.9999999999998516;30.947360967948875;2.573455660466607;0.7434327448825646;1.8300229155840413;0.7434327448825645;0.0;38.58113777864708;75.00000000000058;2533.3037912649575;0.06670243047862882;0.019269331794927545
20;1.0;0.28066659936311616;0.7193334006368837;0.7273810761894688;0.2726189238105312;0.0;0.999999999999851;32.1503128405646;2.6407336208688497;0.7193334006367745;1.921400220232074;0.7193334006367745;0.0;39.870446883575696;75.00000000000064;2630.3784795597385;0.0662328573487015;0.018041769201566138
21;1.0;0.3067680065746543;0.6932319934253455;0.743769016585605;0.25623098341439515;0.0;0.999999999999851;33.37473971936319;2.7076318110722406;0.6932319934252393;2.014399817647;0.6932319934252393;0.0;41.176467328357994;75.00000000000065;2729.185465275752;0.06575677776047363;0.016835635458892665
22;1.0;0.3304402849615566;0.6695597150384436;0.7578173662403017;0.2421826337596986;0.0;0.9999999999998513;34.50679468111214;2.7672104138437676;0.6695597150383409;2.0976506988054267;0.6695597150383409;0.0;42.38033493887622;75.00000000000067;2820.333403493807;0.06529468013489807;0.015798830188671825
23;1.0;0.3556926021604414;0.6443073978395588;0.7720543365080265;0.22794566349197348;0.0;0.9999999999998518;35.62167087311041;2.8291467417508573;0.64430739783946;2.1848393439113973;0.64430739783946;0.0;43.5685791522909;75.00000000000067;2910.488266276625;0.06493548324956327;0.014788350007635752
24;1.0;0.37976043101748624;0.6202395689825135;0.7847827438305064;0.21521725616949383;0.0;0.9999999999998518;36.63655268444315;2.8845233242233963;0.6202395689824187;2.2642837552409762;0.6202395689824186;0.0;44.64607847085463;75.00000000000067;2992.562732976298;0.06460866044722023;0.013892363903524397
25;1.0;0.40331443424213337;0.5966855657578664;0.7964969026569919;0.20350309734300778;0.0;0.9999999999998508;37.611503864953235;2.934930627121924;0.5966855657577751;2.3382450613641494;0.5966855657577751;0.0;45.6747362507125;75.00000000000065;3071.2311694737937;0.06425719923179941;0.013063798824858395
26;1.0;0.42774162675716754;0.5722583732428326;0.8084043365677477;0.19159566343225237;0.0;0.999999999999851;38.635238868898035;2.9897739768612874;0.5722583732427436;2.417515603618545;0.5722583732427435;0.0;46.75930356910593;75.00000000000065;3153.95658543873;0.06393966010299272;0.01223838529581602
27;1.0;0.4511468629668807;0.5488531370331192;0.8192935430834077;0.18070645691659198;0.0;0.999999999999852;39.56626316610791;3.0399891859939734;0.5488531370330353;2.4911360489609358;0.5488531370330353;0.0;47.74394781216178;75.00000000000065;3229.3049411301517;0.06367276535141485;0.011495763592746436
28;1.0;0.47359385215411864;0.5264061478458814;0.8293626048570906;0.17063739514290913;0.0;0.999999999999851;40.48402279572155;3.088124584701513;0.5264061478457995;2.5617184368557115;0.5264061478457995;0.0;48.71308426081602;75.00000000000064;3303.4305924432833;0.06339415028962862;0.010806257822382061
29;1.0;0.49604798961824514;0.5039520103817549;0.8390467357045814;0.1609532642954187;0.0;0.9999999999998513;41.37457141755027;3.134278579477906;0.503952010381677;2.6303265690962285;0.503952010381677;0.0;49.65103259726926;75.00000000000063;3375.3673489984753;0.06312615096851555;0.010149879751129158
30;1.0;0.5184604050319296;0.48153959496807053;0.8483165993992111;0.15168340060078883;0.0;0.9999999999998511;42.18491822008034;3.1778760579414804;0.4815395949679956;2.6963364629734854;0.4815395949679956;0.0;50.50374952589912;75.0000000000006;3441.094101229027;0.06292356681976287;0.009534729589157622
31;1.0;0.5390378478578228;0.4609621521421771;0.8566566750434879;0.14334332495651222;0.0;0.9999999999998516;42.989396932459336;3.2191831400130804;0.46096215214210534;2.7582209878709736;0.4609621521421053;0.0;51.34968751676955;75.00000000000058;3506.0713440247628;0.06269138714742468;0.008976922244980874
32;1.0;0.5595290493423078;0.44047095065769215;0.8647303860172374;0.13526961398276283;0.0;0.9999999999998513;43.72324440824712;3.259477823784102;0.4404709506576233;2.8190068731264772;0.4404709506576232;0.0;52.123141957130436;75.00000000000058;3565.6688461030085;0.06253417774517343;0.008450583255704271
33;1.0;0.5792601277267686;0.4207398722732315;0.8722383026065625;0.1277616973934375;0.0;0.9999999999998513;44.483911654272376;3.2967219617629815;0.42073987227316584;2.875982089489816;0.4207398722731657;0.0;52.918835322344506;75.00000000000058;3626.992030782152;0.06229770443135527;0.007950663874409044
34;1.0;0.5992278883360611;0.40077211166393867;0.8796954918573098;0.12030450814269085;0.0;0.9999999999998513;45.17859841699755;3.334913576588317;0.40077211166387616;2.934141464924441;0.40077211166387616;0.0;53.64996979350179;75.00000000000058;3683.455491144139;0.062160586285963756;0.007470127442875441
35;1.0;0.618545513752422;0.38145448624757816;0.8866936987150744;0.11330630128492565;0.0;0.9999999999998516;45.83026041499039;3.3701877385620875;0.38145448624751815;2.9887332523145713;0.38145448624751815;0.0;54.33354486460945;75.00000000000058;3736.4245250478602;0.0620277537009606;0.007020607383487348
36;1.0;0.6354393754566007;0.3645606245433995;0.8926993279913826;0.1073006720086172;0.0;0.9999999999998511;46.455137671814185;3.4012005555291323;0.3645606245433419;3.0366399309857894;0.3645606245433419;0.0;54.986660031959;75.00000000000053;3786.883320209988;0.061855012716762726;0.006629983060099565
37;1.0;0.6536288666484008;0.3463711333515991;0.8990309895482672;0.10096901045173298;0.0;0.999999999999852;47.05535980701233;3.434307839627715;0.3463711333515447;3.08793670627617;0.3463711333515447;0.0;55.61671775297068;75.00000000000043;3835.7472384966254;0.0617495598154797;0.006227824067036819
38;1.0;0.6698165015639704;0.3301834984360294;0.9045702785213122;0.0954297214786878;0.0;0.9999999999998513;47.63274186527031;3.4636489322969597;0.33018349843597733;3.1334654338609815;0.3301834984359773;0.0;56.220406726736044;75.00000000000037;3882.4655474348365;0.061608393356745235;0.005873018671687339
39;1.0;0.6866951020711363;0.31330489792886407;0.9102048920555164;0.08979510794448368;0.0;0.9999999999998518;48.205442782513934;3.493186189463207;0.3133048979288142;3.1798812915343926;0.3133048979288143;0.0;56.81842495729782;75.00000000000037;3928.8993055536125;0.06147981384715485;0.005514142607160972
40;1.0;0.7019549895355046;0.2980450104644956;0.9152400060328847;0.08475999396711523;0.0;0.9999999999998516;48.722742097457385;3.5203924829485587;0.29804501046444837;3.2223474724841097;0.2980450104644483;0.0;57.35961708428325;75.00000000000036;3970.881717745599;0.06137405829916461;0.005196077408022198
41;1.0;0.7179182608803769;0.28208173911962303;0.920392065951529;0.07960793404847102;0.0;0.9999999999998518;49.23242871310205;3.5473095632740614;0.2820817391195782;3.2652278241544836;0.2820817391195782;0.0;57.89121131788918;75.00000000000036;4012.3242402942274;0.061275442032042854;0.00487261766852011
42;1.0;0.7315460510531964;0.2684539489468036;0.9247520215667115;0.07524797843328893;0.0;0.9999999999998518;49.69814529279199;3.5715538276776715;0.2684539489467605;3.3030998787309103;0.26845394894676045;0.0;58.378160846040714;75.00000000000036;4050.0933878642068;0.061179622240872616;0.004598533853348814
43;1.0;0.7448249743510179;0.2551750256489821;0.9289055632570968;0.07109443674290279;0.0;0.9999999999998518;50.091769865882014;3.5933365741203596;0.25517502564894096;3.338161548471419;0.25517502564894096;0.0;58.78879306542046;75.00000000000036;4082.244856076497;0.06112281587617689;0.004340538601719224
44;1.0;0.7582732043542267;0.24172679564577312;0.9331017978028592;0.06689820219714081;0.0;0.999999999999852;50.58730843700086;3.617314049442837;0.2417267956457343;3.375587253797102;0.2417267956457343;0.0;59.30539012717784;75.00000000000031;4122.217176809833;0.06099469275365467;0.004075966706017137
45;1.0;0.7706560046266785;0.22934399537332192;0.9368971359153206;0.06310286408467958;0.0;0.9999999999998518;50.98018019988475;3.6384413687254087;0.22934399537328465;3.4090973733521257;0.22934399537328465;0.0;59.71575092808201;75.0000000000003;4154.195817992752;0.06092934129066425;0.0038405946807818347
46;1.0;0.7827180856057115;0.2172819143942885;0.9405117791451767;0.05948822085482312;0.0;0.999999999999852;51.31783135652438;3.656658364846436;0.21728191439425348;3.4393764504521833;0.21728191439425348;0.0;60.065711915005565;75.0000000000003;4181.790585523231;0.06087763298336821;0.0036174034647539453
47;1.0;0.7949782883149201;0.20502171168507993;0.9441983790006435;0.05580162099935669;0.0;0.999999999999852;51.76076778633401;3.67837953025386;0.20502171168504682;3.473357818568814;0.20502171168504682;0.0;60.52757027021172;75.0000000000003;4217.559420367702;0.06077196744942119;0.0033872450318057296
48;1.0;0.8050286492017347;0.1949713507982652;0.9471600483634752;0.05283995163652524;0.0;0.999999999999852;52.068134321696554;3.694060440352551;0.19497135079823366;3.4990890895543174;0.19497135079823363;0.0;60.84619790399797;75.0000000000003;4242.541755843803;0.06071144241717409;0.0032043308787486754
49;1.0;0.815550812208319;0.1844491877916809;0.9502494485994157;0.04975055140058439;0.0;0.9999999999998525;52.427966674195304;3.711814961246043;0.18444918779165076;3.5273657734543926;0.18444918779165076;0.0;61.22049497227055;75.00000000000028;4271.649933573717;0.06063026708502254;0.003012866653155874
50;1.0;0.8256717253424235;0.17432827465757655;0.9531895013346946;0.04681049866530541;0.0;0.9999999999998516;52.73004969287655;3.728760967452217;0.17432827465754777;3.5544326927946686;0.17432827465754774;0.0;61.536228177095936;75.00000000000028;4296.336178925329;0.060594564826449315;0.002832937276490949
