Nodes;p_a;p{cycle_failure};p{cycle_success};p{rts_collision};p{rts_success};p{wait};idle_time;backoff_time;rts_time;cts_time;out_time;data_time;wait_time;Cycle_time;time_between_tx;time_w/o_tx;tau;tau_data
32;1.0;0.9789576838218761;0.02104231617812357;0.9789576838218761;0.02104231617812357;0.0;0.9999999999998508;5.501123573470456;0.9999999999998506;0.021042316178120232;0.9789576838217307;0.021042316178120232;0.0;8.543208205826248;75.00000000000298;561.0060942969028;0.11705204601216158;0.0024630461614841494
33;1.0;0.981387316214901;0.01861268378509895;0.981387316214901;0.01861268378509895;0.0;0.9999999999998506;5.50170531260788;0.9999999999998506;0.018612683785095934;0.9813873162147553;0.01861268378509593;0.0;8.538930680177621;75.00000000000297;561.2319471616863;0.11711068252623982;0.0021797441017179873
34;1.0;0.9836830602942579;0.01631693970574237;0.9836830602942579;0.01631693970574237;0.0;0.9999999999998508;5.501632892967866;0.9999999999998503;0.01631693970573974;0.9836830602941113;0.01631693970573974;0.0;8.534266772378897;75.00000000000301;561.3986964946371;0.11717468256749887;0.0019119322304933586
35;1.0;0.985565745975503;0.014434254024497306;0.985565745975503;0.014434254024497306;0.0;0.9999999999998508;5.500779058008907;0.9999999999998506;0.014434254024494974;0.9855657459753561;0.014434254024494973;0.0;8.52964756605745;75.00000000000301;561.4758602988086;0.11723813818277931;0.0016922450678893328
36;1.0;0.9873221347171106;0.01267786528288964;0.9873221347171106;0.01267786528288964;0.0;0.9999999999998506;5.498867551414782;0.9999999999998503;0.012677865282887566;0.9873221347169632;0.012677865282887566;0.0;8.524223281980102;75.00000000000301;561.4642264598697;0.11731274122227815;0.0014872751291825157
37;1.0;0.9887882608583363;0.011211739141663998;0.9887882608583363;0.011211739141663998;0.0;0.9999999999998506;5.499867075341908;0.9999999999998503;0.01121173914166214;0.9887882608581883;0.01121173914166214;0.0;8.522290553624787;75.00000000000301;561.6491502149961;0.11733934600182344;0.0013155781384258777
38;1.0;0.9901225098297036;0.009877490170296281;0.9901225098297036;0.009877490170296281;0.0;0.9999999999998508;5.498724301457186;0.9999999999998506;0.009877490170294595;0.9901225098295554;0.009877490170294595;0.0;8.518479281797328;75.00000000000303;561.6635108464944;0.11739184506050226;0.0011595367956580306
39;1.0;0.9913589132204315;0.008641086779568536;0.9913589132204315;0.008641086779568536;0.0;0.9999999999998506;5.499843277736783;0.9999999999998503;0.008641086779567117;0.9913589132202839;0.008641086779567117;0.0;8.517125451295469;75.00000000000303;561.8401643217686;0.1174105049547848;0.0010145543621472423
40;1.0;0.9923501121194839;0.007649887880516424;0.9923501121194839;0.007649887880516424;0.0;0.9999999999998506;5.501491891169505;0.9999999999998506;0.007649887880515154;0.9923501121193357;0.007649887880515154;0.0;8.516791666930091;75.00000000000303;562.0381502466522;0.1174151064282525;0.0008982123996550199
41;1.0;0.9932111319676578;0.006788868032341749;0.9932111319676578;0.006788868032341749;0.0;0.9999999999998506;5.5014454526287375;0.9999999999998503;0.006788868032340637;0.9932111319675103;0.006788868032340636;0.0;8.51502318869297;75.00000000000303;562.0992438447076;0.11743949227616222;0.0007972812148480721
42;1.0;0.994027048082394;0.005972951917605953;0.994027048082394;0.005972951917605953;0.0;0.9999999999998506;5.4988016643443025;0.9999999999998503;0.0059729519176049605;0.9940270480822453;0.00597295191760496;0.0;8.510747568179065;75.00000000000303;561.9621534319801;0.11749849140617943;0.0007018128395603343
43;1.0;0.9947910275198127;0.005208972480187305;0.9947910275198127;0.005208972480187305;0.0;0.9999999999998506;5.500304707633048;0.9999999999998503;0.005208972480186444;0.9947910275196643;0.005208972480186444;0.0;8.510722652592975;75.00000000000303;562.1321801364425;0.11749883538916392;0.0006120481999962034
44;1.0;0.9953537677081079;0.004646232291892041;0.9953537677081079;0.004646232291892041;0.0;0.9999999999998508;5.499357794393693;0.9999999999998503;0.004646232291891282;0.9953537677079598;0.004646232291891282;0.0;8.50865025897703;75.00000000000303;562.103367157613;0.11752745377503358;0.0005460598509134027
45;1.0;0.9958963297556415;0.0041036702443582014;0.9958963297556415;0.0041036702443582014;0.0;0.9999999999998506;5.501102071112473;0.9999999999998503;0.004103670244357507;0.9958963297554932;0.004103670244357507;0.0;8.509309411600741;75.00000000000303;562.2748800650864;0.11751834980128356;0.00048225655524559643
46;1.0;0.9964064622422065;0.003593537757793243;0.9964064622422065;0.003593537757793243;0.0;0.9999999999998506;5.499194170606746;0.9999999999998503;0.003593537757792642;0.9964064622420578;0.0035935377577926415;0.0;8.506381246121883;75.00000000000303;562.170047463649;0.11755880333435056;0.00042245199854297146
47;1.0;0.9968199770281808;0.0031800229718191436;0.9968199770281808;0.0031800229718191436;0.0;0.9999999999998506;5.5009605006584215;0.9999999999998503;0.0031800229718186215;0.9968199770280318;0.0031800229718186215;0.0;8.507320546601614;75.00000000000303;562.3335358264728;0.11754582356712964;0.00037379841918486694
48;1.0;0.9972143088828974;0.002785691117102779;0.9972143088828974;0.002785691117102779;0.0;0.9999999999998506;5.500868471418006;0.9999999999998503;0.0027856911171023043;0.9972143088827483;0.0027856911171023043;0.0;8.506439853651763;75.00000000000303;562.3562085225456;0.11755799337963418;0.00032748025790206743
49;1.0;0.99750076455435;0.002499235445649999;0.99750076455435;0.002499235445649999;0.0;0.9999999999998506;5.500790141561641;0.9999999999998503;0.0024992354456495826;0.997500764554201;0.0024992354456495826;0.0;8.505788612452493;75.00000000000303;562.3718179586771;0.11756699414512231;0.00029382759900601057
50;1.0;0.9978422984101359;0.002157701589863902;0.9978422984101359;0.002157701589863902;0.0;0.9999999999998503;5.500758550287581;0.9999999999998501;0.002157701589863551;0.9978422984099873;0.002157701589863551;0.0;8.505073953466864;75.00000000000304;562.3950636523062;0.11757687299029622;0.00025369580578238495
